Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
2017-01-01 11:12:57,2017-01-01 11:37:16,1459,Canal St & Taylor St,Western Ave & 21st St,Subscriber,Male,1953.0
2017-01-01 11:13:01,2017-01-01 11:23:29,628,Franklin St & Chicago Ave,Wabash Ave & Grand Ave,Subscriber,Male,1956.0
2017-01-01 11:13:16,2017-01-01 11:24:26,670,Ridge Blvd & Touhy Ave,Warren Park West,Subscriber,Female,1978.0
2017-01-01 11:13:23,2017-01-01 11:32:08,1125,Michigan Ave & Congress Pkwy,Green St & Madison St,Customer,,
2017-01-01 11:13:27,2017-01-01 11:32:59,1172,Wabash Ave & Roosevelt Rd,Loomis St & Jackson Blvd,Subscriber,Male,1991.0
2017-01-01 11:14:21,2017-01-01 11:26:32,731,Green St & Madison St,State St & Randolph St,Subscriber,Female,1986.0
2017-01-01 11:14:38,2017-01-01 11:20:19,341,State St & Van Buren St,Clark St & Randolph St,Subscriber,Male,1962.0
2017-01-01 11:15:55,2017-01-01 11:22:41,406,Clark St & Wrightwood Ave,Clark St & Armitage Ave,Subscriber,Female,1965.0
2017-01-01 11:16:10,2017-01-01 11:35:37,1167,Lake Shore Dr & Diversey Pkwy,Clark St & North Ave,Subscriber,Female,1968.0
2017-01-01 11:16:36,2017-01-01 11:21:42,306,Western Ave & Howard St,Oakley Ave & Touhy Ave,Subscriber,Male,1957.0
2017-01-01 11:18:29,2017-01-01 12:00:00,2491,Kimbark Ave & 53rd St,Clark St & 9th St (AMLI),Customer,,
2017-01-01 11:18:54,2017-01-01 11:26:42,468,Broadway & Ridge Ave,Clark St & Winnemac Ave,Subscriber,Male,1970.0
2017-01-01 11:19:47,2017-01-01 11:27:06,439,Albany Ave & Bloomingdale Ave,Kedzie Ave & Milwaukee Ave,Subscriber,Female,1988.0
2017-01-01 11:20:27,2017-01-01 11:35:16,889,Ashland Ave & Wrightwood Ave,Richmond St & Diversey Ave,Customer,,
2017-01-01 11:20:32,2017-01-01 11:35:05,873,Ashland Ave & Wrightwood Ave,Richmond St & Diversey Ave,Customer,,
2017-01-01 11:21:23,2017-01-01 11:28:50,447,Orleans St & Elm St (*),LaSalle St & Illinois St,Subscriber,Male,1981.0
2017-01-01 11:21:31,2017-01-01 11:37:25,954,Lincoln Ave & Roscoe St,Damen Ave & Pierce Ave,Subscriber,Male,1974.0
2017-01-01 11:23:58,2017-01-01 11:31:25,447,Paulina St & Montrose Ave,California Ave & Montrose Ave,Subscriber,Male,1984.0
2017-01-01 11:25:47,2017-01-01 11:52:06,1579,Clarendon Ave & Junior Ter,Montrose Harbor,Subscriber,Female,1945.0
2017-01-01 11:25:53,2017-01-01 11:52:21,1588,Clarendon Ave & Junior Ter,Montrose Harbor,Subscriber,Male,1940.0
2017-01-01 11:26:19,2017-01-01 11:28:45,146,Sheridan Rd & Buena Ave,Sheridan Rd & Irving Park Rd,Subscriber,Male,1972.0
2017-01-01 11:28:26,2017-01-01 11:42:44,858,Shedd Aquarium,Indiana Ave & Roosevelt Rd,Customer,,
2017-01-01 11:28:37,2017-01-01 11:45:00,983,Wabash Ave & Wacker Pl,Franklin St & Monroe St,Customer,,
2017-01-01 11:28:50,2017-01-01 11:43:15,865,Shedd Aquarium,Indiana Ave & Roosevelt Rd,Customer,,
2017-01-01 11:29:02,2017-01-01 11:41:22,740,Greenview Ave & Diversey Pkwy,Sheffield Ave & Willow St,Subscriber,Male,1982.0
2017-01-01 11:29:05,2017-01-01 11:41:32,747,Greenview Ave & Diversey Pkwy,Sheffield Ave & Willow St,Subscriber,Female,1983.0
2017-01-01 11:29:05,2017-01-01 11:34:02,297,Western Ave & Walton St,Damen Ave & Chicago Ave,Subscriber,Male,1976.0
2017-01-01 11:29:29,2017-01-01 11:43:52,863,Ada St & Washington Blvd,Dearborn St & Erie St,Subscriber,Female,1966.0
2017-01-01 11:29:30,2017-01-01 11:34:16,286,Blue Island Ave & 18th St,Morgan St & 18th St,Subscriber,Female,1983.0
2017-01-01 11:30:26,2017-01-01 11:52:55,1349,Damen Ave & Pierce Ave,Damen Ave & Sunnyside Ave,Subscriber,Male,1957.0
2017-01-01 11:33:23,2017-01-01 11:38:50,327,Damen Ave & Foster Ave,Damen Ave & Leland Ave,Subscriber,Female,1978.0
2017-01-01 11:33:36,2017-01-01 11:47:31,835,Indiana Ave & Roosevelt Rd,Michigan Ave & Washington St,Subscriber,Male,1979.0
2017-01-01 11:33:52,2017-01-01 11:52:24,1112,Clark St & Elm St,Southport Ave & Belmont Ave,Subscriber,Female,1981.0
2017-01-01 11:34:27,2017-01-01 11:49:36,909,Theater on the Lake,Streeter Dr & Grand Ave,Subscriber,Male,1981.0
2017-01-01 11:34:39,2017-01-01 11:47:13,754,Calumet Ave & 21st St,Clark St & 9th St (AMLI),Subscriber,Male,1987.0
2017-01-01 11:34:37,2017-01-01 11:50:30,953,Clark St & Schiller St,Michigan Ave & Madison St,Subscriber,Male,1961.0
2017-01-01 11:35:34,2017-01-01 11:50:54,920,Calumet Ave & 18th St,Michigan Ave & Jackson Blvd,Subscriber,Male,1986.0
2017-01-01 11:35:55,2017-01-01 11:57:05,1270,Western Ave & Winnebago Ave,Racine Ave & Randolph St,Customer,,
2017-01-01 11:36:00,2017-01-01 11:44:49,529,Pine Grove Ave & Irving Park Rd,Lake Shore Dr & Belmont Ave,Subscriber,Female,1994.0
2017-01-01 11:37:54,2017-01-01 11:42:50,296,Milwaukee Ave & Wabansia Ave,Wood St & Milwaukee Ave,Subscriber,Male,1984.0
2017-01-01 11:38:53,2017-01-01 11:46:42,469,Clinton St & Madison St,State St & Van Buren St,Subscriber,Male,1989.0
2017-01-01 11:39:14,2017-01-01 11:49:58,644,Damen Ave & Leland Ave,Ashland Ave & Grace St,Subscriber,Female,1978.0
2017-01-01 11:39:55,2017-01-01 11:49:20,565,Aberdeen St & Monroe St,Kingsbury St & Kinzie St,Subscriber,Male,1982.0
2017-01-01 11:42:10,2017-01-01 11:49:06,416,Clinton St & Madison St,Racine Ave (May St) & Fulton St,Subscriber,Male,1978.0
2017-01-01 11:43:06,2017-01-01 12:26:43,2617,Lake Shore Dr & Monroe St,Lake Shore Dr & Monroe St,Customer,,
2017-01-01 11:43:15,2017-01-01 11:45:53,158,Dayton St & North Ave,Sheffield Ave & Willow St,Subscriber,Female,1977.0
2017-01-01 11:43:29,2017-01-01 12:28:04,2675,Lake Shore Dr & Monroe St,Lake Shore Dr & Monroe St,Customer,,
2017-01-01 11:43:48,2017-01-01 12:28:04,2656,Lake Shore Dr & Monroe St,Lake Shore Dr & Monroe St,Customer,,
2017-01-01 11:44:31,2017-01-01 11:59:01,870,State St & Randolph St,Franklin St & Monroe St,Customer,,
2017-01-01 11:44:31,2017-01-01 12:02:33,1082,Indiana Ave & Roosevelt Rd,Wabash Ave & Roosevelt Rd,Customer,,
2017-01-01 11:44:45,2017-01-01 12:02:33,1068,Indiana Ave & Roosevelt Rd,Wabash Ave & Roosevelt Rd,Customer,,
2017-01-01 11:44:59,2017-01-01 11:58:51,832,State St & Randolph St,Franklin St & Monroe St,Customer,,
2017-01-01 11:44:46,2017-01-01 11:47:00,134,Dearborn St & Monroe St,Michigan Ave & Madison St,Subscriber,Male,1971.0
2017-01-01 11:47:28,2017-01-01 11:53:15,347,Clark St & Elm St,Larrabee St & Oak St,Subscriber,Male,1983.0
2017-01-01 11:47:47,2017-01-01 11:50:25,158,Kingsbury St & Kinzie St,Desplaines St & Kinzie St,Subscriber,Male,1956.0
2017-01-01 11:48:03,2017-01-01 17:04:56,19013,Wabash Ave & 16th St,Federal St & Polk St,Customer,,
2017-01-01 11:48:09,2017-01-01 11:58:41,632,Clinton St & Jackson Blvd,Franklin St & Chicago Ave,Subscriber,Male,1960.0
2017-01-01 11:48:39,2017-01-01 12:00:59,740,Clark St & North Ave,Halsted St & Wrightwood Ave,Subscriber,Female,1968.0
2017-01-01 11:49:12,2017-01-01 11:53:21,249,Larrabee St & Armitage Ave,Larrabee St & North Ave,Subscriber,Male,1989.0
2017-01-01 11:49:15,2017-01-01 12:00:40,685,Clark St & North Ave,Halsted St & Wrightwood Ave,Subscriber,Male,1976.0
2017-01-01 11:49:17,2017-01-01 11:52:22,185,Halsted St & Wrightwood Ave,Clark St & Wrightwood Ave,Subscriber,Female,1995.0
2017-01-01 11:49:21,2017-01-01 11:58:26,545,Clark St & North Ave,Clark St & Chicago Ave,Subscriber,Male,1981.0
2017-01-01 11:49:29,2017-01-01 12:07:58,1109,Ritchie Ct & Banks St,Broadway & Barry Ave,Subscriber,Female,1959.0
2017-01-01 11:49:38,2017-01-01 11:58:31,533,Clark St & North Ave,Clark St & Chicago Ave,Subscriber,Female,1989.0
2017-01-01 11:50:54,2017-01-01 11:59:29,515,Wabash Ave & Grand Ave,Lake Shore Dr & North Blvd,Subscriber,Male,1984.0
2017-01-01 11:50:55,2017-01-01 11:56:06,311,Kingsbury St & Erie St,Orleans St & Ohio St,Subscriber,Male,1989.0
2017-01-01 11:51:30,2017-01-01 12:12:37,1267,Franklin St & Jackson Blvd,Wabash Ave & Grand Ave,Customer,,
2017-01-01 11:51:35,2017-01-01 12:07:32,957,Dearborn Pkwy & Delaware Pl,Wood St & Division St,Subscriber,Male,1982.0
2017-01-01 11:51:37,2017-01-01 11:54:44,187,Clark St & Schiller St,Wells St & Concord Ln,Subscriber,Male,1984.0
2017-01-01 11:51:40,2017-01-01 12:13:30,1310,Franklin St & Jackson Blvd,Wabash Ave & Grand Ave,Customer,,
2017-01-01 11:51:41,2017-01-01 12:13:50,1329,Clark St & Lunt Ave,Clark St & Montrose Ave,Subscriber,Female,1990.0
2017-01-01 11:51:50,2017-01-01 12:07:37,947,Dearborn Pkwy & Delaware Pl,Wood St & Division St,Subscriber,Female,1984.0
2017-01-01 11:52:14,2017-01-01 12:13:52,1298,Clark St & North Ave,Clark St & Armitage Ave,Customer,,
2017-01-01 11:52:21,2017-01-01 12:14:07,1306,Clark St & North Ave,Clark St & Armitage Ave,Customer,,
2017-01-01 11:53:15,2017-01-01 11:58:30,315,Clark St & Lincoln Ave,Halsted St & Dickens Ave,Subscriber,Female,1990.0
2017-01-01 11:53:28,2017-01-01 11:57:58,270,Halsted St & Wrightwood Ave,Southport Ave & Wrightwood Ave,Subscriber,Male,1990.0
2017-01-01 11:53:36,2017-01-01 12:03:28,592,Montrose Harbor,Clarendon Ave & Junior Ter,Subscriber,Female,1945.0
2017-01-01 11:53:47,2017-01-01 12:16:01,1334,Damen Ave & Sunnyside Ave,Glenwood Ave & Morse Ave,Subscriber,Male,1957.0
2017-01-01 11:53:52,2017-01-01 12:05:40,708,Montrose Harbor,Clarendon Ave & Junior Ter,Subscriber,Male,1940.0
2017-01-01 11:54:02,2017-01-01 12:04:30,628,Larrabee St & Kingsbury St,Bissell St & Armitage Ave,Subscriber,Male,1988.0
2017-01-01 11:54:53,2017-01-01 11:57:41,168,Southport Ave & Belmont Ave,Southport Ave & Roscoe St,Subscriber,Female,1981.0
2017-01-01 11:54:52,2017-01-01 12:04:06,554,Clark St & Wrightwood Ave,Southport Ave & Wrightwood Ave,Subscriber,Male,1985.0
2017-01-01 11:56:05,2017-01-01 12:16:47,1242,Wolcott Ave & Polk St,Clark St & Congress Pkwy,Subscriber,Male,1984.0
2017-01-01 11:56:23,2017-01-01 12:01:03,280,Canal St & Madison St,Franklin St & Lake St,Customer,,
2017-01-01 11:56:32,2017-01-01 12:01:03,271,Canal St & Madison St,Franklin St & Lake St,Customer,,
2017-01-01 11:57:06,2017-01-01 12:20:23,1397,Clark St & Schiller St,Cannon Dr & Fullerton Ave,Customer,,
2017-01-01 11:57:10,2017-01-01 12:03:55,405,Clark St & Lake St,Green St & Randolph St,Subscriber,Male,1987.0
2017-01-01 11:57:13,2017-01-01 12:21:00,1427,Cannon Dr & Fullerton Ave,Clark St & North Ave,Subscriber,Male,2000.0
2017-01-01 11:57:19,2017-01-01 12:02:22,303,Dearborn St & Erie St,McClurg Ct & Erie St,Subscriber,Male,1981.0
2017-01-01 11:57:52,2017-01-01 12:05:19,447,Indiana Ave & 26th St,Fort Dearborn Dr & 31st St,Subscriber,Male,1980.0
2017-01-01 11:58:05,2017-01-01 12:20:23,1338,Clark St & Schiller St,Cannon Dr & Fullerton Ave,Customer,,
2017-01-01 11:58:07,2017-01-01 13:46:49,6522,Shore Dr & 55th St,Shore Dr & 55th St,Customer,,
2017-01-01 11:59:33,2017-01-01 12:15:05,932,Wabash Ave & 16th St,Canal St & Madison St,Subscriber,Female,1990.0
2017-01-01 11:59:51,2017-01-01 12:01:59,128,Halsted St & Dickens Ave,Bissell St & Armitage Ave,Subscriber,Male,1994.0
2017-01-01 12:00:06,2017-01-01 12:14:58,892,Wabash Ave & 16th St,Canal St & Madison St,Subscriber,Male,1991.0
2017-01-01 12:00:18,2017-01-01 12:13:36,798,Streeter Dr & Grand Ave,Clinton St & Washington Blvd,Subscriber,Male,1959.0
2017-01-01 12:00:48,2017-01-01 12:09:12,504,Wells St & Concord Ln,Bissell St & Armitage Ave,Subscriber,Female,1990.0
2017-01-01 12:01:07,2017-01-01 12:18:14,1027,Michigan Ave & Oak St,Streeter Dr & Grand Ave,Customer,,
2017-01-01 12:01:10,2017-01-01 12:10:12,542,Leavitt St & Armitage Ave,Damen Ave & Cortland St,Subscriber,Male,1984.0
2017-01-01 12:01:18,2017-01-01 12:11:05,587,Federal St & Polk St,Federal St & Polk St,Subscriber,Male,1991.0
2017-01-01 12:01:24,2017-01-01 12:18:43,1039,Michigan Ave & Oak St,Streeter Dr & Grand Ave,Customer,,
2017-01-01 12:04:50,2017-01-01 12:13:30,520,Wallace St & 35th St,Wood St & 35th St,Subscriber,Male,1988.0
2017-01-01 12:05:28,2017-01-01 12:25:32,1204,Fort Dearborn Dr & 31st St,Adler Planetarium,Subscriber,Male,1980.0
2017-01-01 12:06:55,2017-01-01 12:16:29,574,Blackstone Ave & Hyde Park Blvd,Ellis Ave & 55th St,Subscriber,Male,1984.0
2017-01-01 12:07:04,2017-01-01 12:16:24,560,Blackstone Ave & Hyde Park Blvd,Ellis Ave & 55th St,Subscriber,Female,1988.0
2017-01-01 12:07:07,2017-01-01 12:28:54,1307,Benson Ave & Church St,Paulina St & Howard St,Subscriber,Male,1969.0
2017-01-01 12:07:17,2017-01-01 12:10:44,207,Halsted St & Wrightwood Ave,Sheffield Ave & Fullerton Ave,Subscriber,Male,1979.0
2017-01-01 12:07:49,2017-01-01 12:18:17,628,Franklin St & Chicago Ave,Lake Shore Dr & North Blvd,Subscriber,Male,1960.0
2017-01-01 12:07:53,2017-01-01 12:11:18,205,Campbell Ave & Montrose Ave,Western Ave & Leland Ave,Subscriber,Male,1988.0
2017-01-01 12:08:38,2017-01-01 12:27:01,1103,Greenview Ave & Fullerton Ave,Damen Ave & Charleston St,Subscriber,Female,1985.0
2017-01-01 12:08:46,2017-01-01 12:27:09,1103,Greenview Ave & Fullerton Ave,Damen Ave & Charleston St,Subscriber,Male,1990.0
2017-01-01 12:08:50,2017-01-01 12:15:50,420,Larrabee St & Webster Ave,Wells St & Concord Ln,Subscriber,Female,1949.0
2017-01-01 12:11:30,2017-01-01 12:29:31,1081,Ogden Ave & Roosevelt Rd,Federal St & Polk St,Subscriber,Male,1988.0
2017-01-01 12:11:37,2017-01-01 12:16:04,267,McClurg Ct & Illinois St,Fairbanks Ct & Grand Ave,Customer,,
2017-01-01 12:11:42,2017-01-01 12:15:26,224,Wentworth Ave & 33rd St,Shields Ave & 31st St,Subscriber,Male,1989.0
2017-01-01 12:12:00,2017-01-01 12:16:04,244,McClurg Ct & Illinois St,Fairbanks Ct & Grand Ave,Customer,,
2017-01-01 12:12:10,2017-01-01 12:16:11,241,Clarendon Ave & Gordon Ter,Sheridan Rd & Montrose Ave,Subscriber,Female,1980.0
2017-01-01 12:13:38,2017-01-01 12:23:09,571,Wood St & Hubbard St,Western Ave & Walton St,Subscriber,Male,1987.0
2017-01-01 12:15:57,2017-01-01 12:23:45,468,Wabash Ave & Grand Ave,Wabash Ave & Grand Ave,Customer,,
2017-01-01 12:16:06,2017-01-01 12:17:57,111,Clifton Ave & Armitage Ave,Bissell St & Armitage Ave,Subscriber,Male,1990.0
2017-01-01 12:16:11,2017-01-01 12:23:53,462,Wabash Ave & Grand Ave,Wabash Ave & Grand Ave,Customer,,
2017-01-01 12:16:42,2017-01-01 12:37:51,1269,Clarendon Ave & Junior Ter,Ashland Ave & Wellington Ave,Subscriber,Male,1974.0
2017-01-01 12:17:59,2017-01-01 12:52:39,2080,Lake Shore Dr & Ohio St,Wabash Ave & Grand Ave,Customer,,
2017-01-01 12:18:10,2017-01-01 12:26:08,478,Larrabee St & Division St,Clark St & Chicago Ave,Subscriber,Male,1986.0
2017-01-01 12:18:19,2017-01-01 12:53:04,2085,Lake Shore Dr & Ohio St,Wabash Ave & Grand Ave,Customer,,
2017-01-01 12:18:43,2017-01-01 12:22:09,206,Bissell St & Armitage Ave,Sheffield Ave & Willow St,Subscriber,Male,1990.0
2017-01-01 12:19:34,2017-01-01 12:23:26,232,Green St & Madison St,Racine Ave & Randolph St,Subscriber,Male,1986.0
2017-01-01 12:19:46,2017-01-01 12:24:28,282,Stockton Dr & Wrightwood Ave,Broadway & Barry Ave,Subscriber,Male,1975.0
2017-01-01 12:20:08,2017-01-01 12:23:50,222,Western Ave & Leland Ave,Campbell Ave & Montrose Ave,Subscriber,Male,1988.0
2017-01-01 12:20:10,2017-01-01 12:28:39,509,Wabash Ave & Grand Ave,Sedgwick St & Huron St,Subscriber,Female,1958.0
2017-01-01 12:20:13,2017-01-01 12:28:45,512,Wabash Ave & Grand Ave,Sedgwick St & Huron St,Subscriber,Male,1956.0
2017-01-01 12:20:21,2017-01-01 12:30:48,627,Ellis Ave & 60th St,Lake Park Ave & 53rd St,Subscriber,Male,1981.0
2017-01-01 12:20:56,2017-01-01 12:28:46,470,Lincoln Ave & Diversey Pkwy,Southport Ave & Roscoe St,Subscriber,Male,1990.0
2017-01-01 12:21:04,2017-01-01 12:28:16,432,Lincoln Ave & Diversey Pkwy,Southport Ave & Roscoe St,Subscriber,Male,1990.0
2017-01-01 12:21:26,2017-01-01 12:50:11,1725,Cannon Dr & Fullerton Ave,Lakefront Trail & Bryn Mawr Ave,Customer,,
2017-01-01 12:21:27,2017-01-01 12:38:39,1032,Michigan Ave & Pearson St,Lake Shore Dr & North Blvd,Customer,,
2017-01-01 12:21:32,2017-01-01 12:50:11,1719,Cannon Dr & Fullerton Ave,Lakefront Trail & Bryn Mawr Ave,Customer,,
2017-01-01 12:21:36,2017-01-01 12:38:39,1023,Michigan Ave & Pearson St,Lake Shore Dr & North Blvd,Customer,,
2017-01-01 12:22:02,2017-01-01 12:41:03,1141,Wells St & Concord Ln,Michigan Ave & Oak St,Subscriber,Female,1949.0
2017-01-01 12:22:16,2017-01-01 12:49:03,1607,Streeter Dr & Grand Ave,Lake Shore Dr & Monroe St,Customer,,
2017-01-01 12:22:34,2017-01-01 12:48:58,1584,Streeter Dr & Grand Ave,Lake Shore Dr & Monroe St,Customer,,
2017-01-01 12:22:31,2017-01-01 12:31:49,558,Jefferson St & Monroe St,Millennium Park,Subscriber,Male,1970.0
2017-01-01 12:23:34,2017-01-01 12:34:41,667,Damen Ave & Cortland St,Sheffield Ave & Willow St,Subscriber,Male,1991.0
2017-01-01 12:23:35,2017-01-01 12:49:12,1537,Michigan Ave & Oak St,Clark St & Lincoln Ave,Customer,,
2017-01-01 12:23:35,2017-01-01 12:28:59,324,Morgan Ave & 14th Pl,Halsted St & Polk St,Subscriber,Male,1994.0
2017-01-01 12:24:02,2017-01-01 12:37:24,802,Wells St & Evergreen Ave,Eckhart Park,Subscriber,Male,1990.0
2017-01-01 12:24:05,2017-01-01 12:37:24,799,Wells St & Evergreen Ave,Eckhart Park,Subscriber,Female,1988.0
2017-01-01 12:24:05,2017-01-01 12:31:34,449,Fairbanks Ct & Grand Ave,Michigan Ave & Oak St,Subscriber,Male,1988.0
2017-01-01 12:24:17,2017-01-01 12:27:44,207,Clark St & North Ave,Clark St & Schiller St,Subscriber,Male,2000.0
2017-01-01 12:24:26,2017-01-01 12:38:42,856,Michigan Ave & Pearson St,Lake Shore Dr & North Blvd,Customer,,
2017-01-01 12:24:30,2017-01-01 12:49:06,1476,Michigan Ave & Oak St,Clark St & Lincoln Ave,Customer,,
2017-01-01 12:25:16,2017-01-01 12:40:14,898,Calumet Ave & 18th St,Franklin St & Monroe St,Subscriber,Male,1975.0
2017-01-01 12:25:40,2017-01-01 12:42:03,983,Wells St & Concord Ln,Wilton Ave & Belmont Ave,Subscriber,Male,1980.0
2017-01-01 12:25:47,2017-01-01 13:07:14,2487,Michigan Ave & Madison St,Wentworth Ave & Archer Ave,Customer,,
2017-01-01 12:25:54,2017-01-01 12:37:47,713,Eckhart Park,Clark St & Schiller St,Subscriber,Male,1984.0
2017-01-01 12:25:57,2017-01-01 12:43:39,1062,Lincoln Ave & Belle Plaine Ave,Hampden Ct & Diversey Pkwy,Subscriber,Male,1974.0
2017-01-01 12:26:21,2017-01-01 12:35:18,537,Wood St & 35th St,Wallace St & 35th St,Subscriber,Male,1988.0
2017-01-01 12:26:50,2017-01-01 12:30:51,241,Sheridan Rd & Montrose Ave,Clarendon Ave & Gordon Ter,Subscriber,Female,1980.0
2017-01-01 12:26:52,2017-01-01 12:33:13,381,Sheridan Rd & Montrose Ave,Broadway & Argyle St,Subscriber,Male,1983.0
2017-01-01 12:26:55,2017-01-01 12:56:37,1782,Lakeview Ave & Fullerton Pkwy,Lake Shore Dr & Monroe St,Subscriber,Female,1960.0
2017-01-01 12:27:05,2017-01-01 12:31:07,242,Dayton St & North Ave,Sedgwick St & North Ave,Subscriber,Male,1979.0
2017-01-01 12:27:40,2017-01-01 12:35:31,471,Larrabee St & Armitage Ave,Racine Ave & Fullerton Ave,Subscriber,Male,1993.0
2017-01-01 12:28:56,2017-01-01 12:36:40,464,Clark St & Schiller St,Rush St & Superior St,Subscriber,Male,2000.0
2017-01-01 12:29:16,2017-01-01 12:40:05,649,Clybourn Ave & Division St,Dearborn St & Erie St,Subscriber,Female,1965.0
2017-01-01 12:30:04,2017-01-01 12:34:20,256,Morgan St & Lake St,Clinton St & Washington Blvd,Subscriber,Male,1983.0
2017-01-01 12:30:17,2017-01-01 12:39:32,555,Broadway & Argyle St,Sheridan Rd & Montrose Ave,Subscriber,Female,1978.0
2017-01-01 12:30:37,2017-01-01 12:57:28,1611,Morgan St & 31st St,Adler Planetarium,Customer,,
2017-01-01 12:30:46,2017-01-01 12:38:36,470,Cityfront Plaza Dr & Pioneer Ct,Streeter Dr & Grand Ave,Subscriber,Female,1985.0
2017-01-01 12:30:50,2017-01-01 12:34:50,240,Halsted St & Wrightwood Ave,Racine Ave & Wrightwood Ave,Subscriber,Male,1992.0
2017-01-01 12:30:49,2017-01-01 12:57:28,1599,Morgan St & 31st St,Adler Planetarium,Subscriber,Female,1984.0
2017-01-01 12:31:00,2017-01-01 12:38:42,462,Cityfront Plaza Dr & Pioneer Ct,Streeter Dr & Grand Ave,Subscriber,Male,1983.0
2017-01-01 12:31:07,2017-01-01 12:52:06,1259,Wells St & Polk St,St. Clair St & Erie St,Subscriber,Male,1988.0
2017-01-01 12:31:14,2017-01-01 12:36:33,319,Peoria St & Jackson Blvd,Ada St & Washington Blvd,Subscriber,Male,1989.0
2017-01-01 12:31:22,2017-01-01 12:34:17,175,Larrabee St & Menomonee St,Larrabee St & Webster Ave,Subscriber,Male,1986.0
2017-01-01 12:31:23,2017-01-01 12:33:37,134,Pine Grove Ave & Irving Park Rd,Pine Grove Ave & Waveland Ave,Subscriber,Male,1994.0
2017-01-01 12:31:26,2017-01-01 12:41:32,606,Western Ave & Winnebago Ave,Kedzie Ave & Milwaukee Ave,Subscriber,Male,1984.0
2017-01-01 12:31:50,2017-01-01 12:33:49,119,Damen Ave & Augusta Blvd,Damen Ave & Chicago Ave,Subscriber,Male,1986.0
2017-01-01 12:33:24,2017-01-01 12:38:34,310,Western Ave & Division St,Wood St & Division St,Subscriber,Male,1990.0
2017-01-01 12:33:33,2017-01-01 12:36:48,195,Damen Ave & Cortland St,Marshfield Ave & Cortland St,Subscriber,Male,1978.0
2017-01-01 12:33:41,2017-01-01 12:53:00,1159,Racine Ave & Congress Pkwy,McClurg Ct & Illinois St,Subscriber,Female,1984.0
2017-01-01 12:33:55,2017-01-01 12:41:27,452,Desplaines St & Kinzie St,Sedgwick St & Huron St,Subscriber,Male,1962.0
2017-01-01 12:34:32,2017-01-01 12:38:10,218,Desplaines St & Kinzie St,Kingsbury St & Kinzie St,Subscriber,Male,1956.0
2017-01-01 12:34:37,2017-01-01 12:43:05,508,Green St & Randolph St,LaSalle St & Illinois St,Subscriber,Female,1989.0
2017-01-01 12:34:47,2017-01-01 12:41:46,419,Desplaines St & Kinzie St,Sedgwick St & Huron St,Subscriber,Female,1967.0
2017-01-01 12:34:50,2017-01-01 12:59:45,1495,Drake Ave & Montrose Ave,Ashland Ave & Wellington Ave,Subscriber,Male,1993.0
2017-01-01 12:34:57,2017-01-01 13:08:08,1991,Halsted St & Willow St,Dearborn St & Monroe St,Customer,,
2017-01-01 12:35:12,2017-01-01 12:47:11,719,Wells St & Huron St,McClurg Ct & Illinois St,Subscriber,Male,1985.0
2017-01-01 12:35:13,2017-01-01 13:08:08,1975,Halsted St & Willow St,Dearborn St & Monroe St,Customer,,
2017-01-01 12:35:25,2017-01-01 12:45:48,623,Columbus Dr & Randolph St,Canal St & Madison St,Subscriber,Male,1991.0
2017-01-01 12:35:25,2017-01-01 12:47:04,699,Wells St & Huron St,McClurg Ct & Illinois St,Subscriber,Female,1984.0
2017-01-01 12:35:32,2017-01-01 12:49:02,810,Broadway & Barry Ave,Southport Ave & Clybourn Ave,Subscriber,Male,1987.0
2017-01-01 12:35:34,2017-01-01 12:49:03,809,California Ave & Fletcher St,California Ave & Montrose Ave,Subscriber,Male,1987.0
2017-01-01 12:35:37,2017-01-01 12:48:57,800,Broadway & Barry Ave,Southport Ave & Clybourn Ave,Subscriber,Female,1992.0
2017-01-01 12:35:35,2017-01-01 13:07:49,1934,Halsted St & Willow St,Dearborn St & Monroe St,Customer,,
2017-01-01 12:36:45,2017-01-01 12:40:11,206,Damen Ave & Cullerton St,Paulina St & 18th St,Subscriber,Male,1989.0
2017-01-01 12:37:03,2017-01-01 12:50:32,809,Canal St & Madison St,Michigan Ave & Washington St,Customer,,
2017-01-01 12:36:59,2017-01-01 12:51:49,890,State St & Harrison St,Ashland Ave & Harrison St,Subscriber,Male,1987.0
2017-01-01 12:38:02,2017-01-01 12:41:07,185,Clybourn Ave & Division St,Larrabee St & North Ave,Subscriber,Male,1963.0
2017-01-01 12:38:30,2017-01-01 12:52:13,823,Halsted St & Roscoe St,Clark St & Montrose Ave,Subscriber,Female,1971.0
2017-01-01 12:38:46,2017-01-01 13:02:22,1416,Streeter Dr & Grand Ave,Theater on the Lake,Subscriber,Female,1985.0
2017-01-01 12:38:46,2017-01-01 12:56:33,1067,California Ave & Francis Pl,Greenview Ave & Fullerton Ave,Subscriber,Male,1985.0
2017-01-01 12:38:52,2017-01-01 13:02:30,1418,Streeter Dr & Grand Ave,Theater on the Lake,Subscriber,Male,1983.0
2017-01-01 12:39:07,2017-01-01 12:44:24,317,Wilton Ave & Belmont Ave,Halsted St & Roscoe St,Subscriber,Male,1960.0
2017-01-01 12:39:29,2017-01-01 12:53:12,823,Adler Planetarium,Columbus Dr & Randolph St,Subscriber,Male,1980.0
2017-01-01 12:40:01,2017-01-01 12:44:57,296,Lincoln Ave & Leavitt St,Western Ave & Leland Ave,Customer,,
